t,ax,ay,az,wx,wy,wz
2.149808001,0.0035949923070355966,0.12675291492876928,-0.5098455040268655,0.09315262396141433,-0.025607540798880935,-0.3293713638436094
2.160808001,0.00693819303477089,0.12229102663786992,-0.5679846993228673,0.10727204660213938,-0.019414907175652647,-0.32968842534135157
2.168808001,-0.0013972538159894854,0.14266404476170172,-0.5995358532790824,0.11810981752305962,-0.012897231796687959,-0.3287108893908657
2.178808001,-0.00945062411147038,0.20303896831753598,-0.6577750325139774,0.12869083307209428,-0.00356732142311153,-0.3262788134803956
2.188808001,-0.03762814643804095,0.29519330894377077,-0.7280000383787248,0.13529444382938624,0.005687252838830132,-0.3212056293883709
2.197808001,-0.08334087593199778,0.3975922476745255,-0.7873209116732343,0.13754519621252062,0.01339472800369102,-0.31339398320304146
2.206808001,-0.11287029260896686,0.4755227701507482,-0.8539267399958362,0.1354905424632565,0.02073281508976303,-0.30236189544281356
2.216808001,-0.07214902007231504,0.4963980389108716,-0.9618537749703475,0.13248710367563687,0.03139997180254686,-0.2812402486850131
2.225808001,0.0404567748313692,0.48532995474461726,-1.084544285608311,0.13104998821551467,0.04559263348400018,-0.25206363345550753
2.235808001,0.14262920691926104,0.49634196741789566,-1.1831146554800547,0.12989026576923096,0.06592076862524368,-0.2102401142069638
2.245808001,0.17815792039895362,0.5469040508702856,-1.2044384102131145,0.1273936330012661,0.08657788028821854,-0.1635655222635643
2.254808001,0.145497138427719,0.622874595426992,-1.1743713950309211,0.12285218827247549,0.10501119619626106,-0.11390049168484119
2.263808001,0.09240940656869548,0.7247816349891524,-1.1267194783469208,0.1159750018301894,0.11999194352389955,-0.06419740302456134
2.273808001,0.028159400919088945,0.8296877242107918,-1.052384473692852,0.1042093260629231,0.1311556221245677,-0.010097642102066616
2.282808001,-0.02506053679731994,0.8909057576516942,-0.9684721076000171,0.08999035784492823,0.13695252065278976,0.03790694299313547
2.292808001,-0.03877415304579136,0.9030201262591672,-0.9037480049894077,0.07531236941349598,0.14033970871362852,0.0853555958337311
2.301808001,-0.028326857866907418,0.9089625775409778,-0.8594354061381205,0.06404961914086685,0.1435491787873546,0.12316580880825215
2.311808001,-0.034145969261270295,0.9349278236281684,-0.7896046164757018,0.05279493802773229,0.14607819651148093,0.1616571847836844
2.320808001,-0.04031142444430573,0.9597512490936578,-0.7244961305160018,0.04595529484582831,0.14678552816437912,0.19082101335778195
2.330808001,-0.06016724482429338,1.0061069011000459,-0.647821838580811,0.04011479434122783,0.14622206530376394,0.21337083811090232
2.339808001,-0.12544394301708522,1.0713080614741153,-0.5572437357505469,0.03628487211042129,0.14306364318664772,0.22552185564595686
2.348808001,-0.2032299993070118,1.1263925549218707,-0.47062797920070015,0.033866011153934075,0.13717213890512045,0.22691445840470217
2.358808001,-0.2569699639299992,1.1625134369703785,-0.39898873829880893,0.03210335081805182,0.12741447795082134,0.21570751278232436
2.367808001,-0.27131068193210545,1.1743852842112372,-0.32725113768966957,0.03091580518251442,0.11593035217315417,0.19190201179081487
2.377808001,-0.2309079254000666,1.1514206630694168,-0.25876888942362025,0.02946384795189575,0.10381545182356763,0.1542473430075985
2.386808001,-0.14639302822837724,1.1126960487067856,-0.22943743042121756,0.029946507706777467,0.09633326806201739,0.12004303450545632
2.396808001,-0.036289281503142645,1.0578915663350248,-0.21657956199547293,0.032613351757015754,0.09165040414625543,0.08495539328514035
2.405808001,0.04463874410385657,0.9962386619846708,-0.18775632736937847,0.037824415681467785,0.08944906057780605,0.057219224218744875
2.415808001,0.06877742545375173,0.9439072071418679,-0.11513405298951812,0.04491883709460441,0.08651208347567511,0.03141806412463449
2.424808001,0.0690869578654088,0.9138266485985412,-0.01374843114710563,0.05101644634655438,0.08006011380613616,0.010939743016206638
2.434808001,0.1187175188537611,0.8921314687737629,0.12823493365232863,0.055301778507249,0.0680032143442589,-0.003074129789651725
2.443808001,0.2773738839629341,0.9083355375926063,0.3158402633355238,0.05316303542600712,0.053036705467401565,0.004632732882344817
2.453808001,0.5235821685900893,0.9346265872514052,0.5742210242477357,0.03644010794734074,0.03713253127093889,0.050319780234153136
2.462808001,0.7186629326802324,0.8551022580618741,0.7391489136082848,0.012041944196545744,0.02563906478295773,0.1251554191036642
2.472808001,0.761248781235826,0.671047481126843,0.7614867814224726,-0.005937988512431852,0.01970007151797176,0.21784824718344575
2.481808001,0.7484557820935285,0.5167694217748314,0.7450873493783127,-0.003612353235360327,0.022824190877728082,0.29616770552113036
2.491808001,0.6544792950245194,0.45588667135373906,0.7659227326218813,0.01709426742962001,0.03439288104664793,0.37092475450634077
2.500808001,0.4147116029977729,0.5082360001191722,0.8764122729560767,0.04510999175470401,0.04894326730912239,0.41902367870161966
2.510808001,0.05363256223740756,0.6600089732550813,1.1464651751538324,0.07947561196927644,0.06206051858318064,0.4462144613561086
2.519808001,-0.3233086419022224,0.8368836818680776,1.4510250720496727,0.10193491304023805,0.06505103471656787,0.4402339032980757
2.529808001,-0.6686938703373325,1.0030931502862908,1.777056188032372,0.1133664113147012,0.06006804612207606,0.40005004391252996
2.538808001,-0.943645032601944,1.0802172364899967,2.0058168133890355,0.11214043722444039,0.05200953411978551,0.3413599309933947
2.547808001,-1.1220232944234456,1.0431039421602517,2.145337721416285,0.10333723711773075,0.04125118837390056,0.2571849340203436
2.557808001,-1.1553923967566644,0.8961843504446194,2.157172743521816,0.0905913473662994,0.03213755801548381,0.1494077601074185
2.566808001,-0.9910545483266952,0.7261061675000026,2.073528574676714,0.08207683440805977,0.02905580786267739,0.06405664210722656
2.576808001,-0.6288243214694755,0.6332643336473864,1.9534232651566779,0.07928120743667494,0.03539188277891985,-0.0051093550759132925
2.586808001,-0.21064873867823894,0.5904475675271874,1.7937682414309142,0.08099448157724157,0.051572759320061876,-0.03792729234408242
2.594808001,0.07676684785569478,0.5156355142931666,1.581497924011522,0.08664495725954778,0.07287843001328777,-0.04704462086271138
2.604808001,0.31637400811182453,0.38441691376771786,1.259122595371173,0.10587388564002911,0.10689807714281023,-0.04547965675837483
2.614808001,0.4760941288991747,0.22205010778020629,0.9430713559720373,0.13349908043337544,0.1418006479731897,-0.0321832482915173
2.623808001,0.4964086012607383,0.06927700119020941,0.6797140449503998,0.1643846529013811,0.1713143577569885,-0.010531292484629718
2.632808001,0.4284863521456094,-0.0436763341165855,0.40794175643736663,0.1990481254116762,0.19828984647772474,0.016662091727520457
2.642808001,0.2923585491779995,-0.12455429473911513,0.11331862183644731,0.23448595980665263,0.22190011819124864,0.05119886516942602
2.651808001,0.10492424838016821,-0.14922554380534486,-0.10568069267237375,0.26141760982408113,0.24001332282238447,0.08060999343316891
2.661808001,-0.14027750209961493,-0.0681416086040384,-0.27762878904919497,0.2846613779213962,0.2529547527662314,0.10536837167422093
2.671808001,-0.3903738261619777,0.10007823960549476,-0.354857378823903,0.2898795149211258,0.25526368744290073,0.12672478643540117
2.680808001,-0.630352856021036,0.308219570709935,-0.4155763365624349,0.27334004711884385,0.24411874016362592,0.15708395286781202
2.689808001,-0.8600204273244125,0.4938125583406391,-0.5515020593893811,0.23641182731734972,0.22119130686155064,0.20757326564049655
2.699808001,-1.132865436885342,0.6607581530141187,-0.7554594933227369,0.18239288404817516,0.18390590794800657,0.26431423243410873
2.709808001,-1.3322681348210055,0.8426765603645984,-0.8882716487046087,0.13105002088087012,0.1404256553301947,0.29402995918445507
2.718808001,-1.415845587841194,1.076236452198534,-0.9191731941833017,0.08360459564577052,0.09247464412891448,0.2954801456810352
2.727808001,-1.4756417394774028,1.3143052894672327,-0.8812043034674547,0.03333100260804437,0.04201246995749727,0.27228238536888894
2.737808001,-1.5719388452881005,1.5371787134426211,-0.775569949913635,-0.021272982123323077,-0.009889481947036302,0.2150028354369054
2.746808001,-1.6124796739471154,1.723606914122222,-0.6704472016287475,-0.0678548262929077,-0.05011313712612949,0.13910130862363157
2.756808001,-1.518033752997904,1.7575622520308658,-0.6275581876405822,-0.11544249130037096,-0.08610421530609604,0.05126975440396139
2.765808001,-1.361204840933121,1.6122888535688207,-0.6883027874803272,-0.15549415239068287,-0.11322918062229777,-0.024503049474063947
2.775808001,-1.1586508729105593,1.3223834770946024,-0.8302864670481412,-0.19040610797736396,-0.13456785530236373,-0.08420968303876933
2.784808001,-0.9316494889792626,0.9749619475007683,-0.9908025733459146,-0.21178881796080867,-0.14260363205946755,-0.11477332638819997
2.794808001,-0.6412352372572315,0.5325055655500341,-1.2527193392376397,-0.21695223459751786,-0.14257247635609127,-0.11164029582436628
2.803808001,-0.33354830507372213,0.012673067420818473,-1.5787498863227034,-0.200001506812438,-0.14348828149999862,-0.0601886770897649
2.813808001,-0.1014667113436224,-0.497932800436539,-1.8985847685368287,-0.15768661044623192,-0.1512347323939151,0.042984049246780315
2.822808001,0.14126038820779066,-0.72543659825899,-1.9124583459130855,-0.10319537025968155,-0.16228026957263936,0.16426121807406865
2.832808001,0.4007961026887056,-0.7500355960828676,-1.678449362254498,-0.05535232719218883,-0.16989885991891965,0.3144016635997079
2.841808001,0.4750986802914412,-0.7082576554598453,-1.4559981754358198,-0.030503767150119862,-0.16932902349086562,0.43993688819928967
2.850808001,0.40359532204992166,-0.5645904286725331,-1.2320501758343076,-0.011633410630654083,-0.156222640637614,0.5388737619703754
2.860808001,0.31138880477969516,-0.32129676144791147,-0.9403393349577805,0.002913755374820799,-0.12278405195379485,0.6051750410200387
2.869808001,0.29521817325116606,0.026396574327256866,-0.6726516282649204,0.006545788337161205,-0.07929941443807435,0.6247962290044293
2.879808001,0.43224990365370686,0.39052713197108524,-0.4823353698380618,0.0006626224552484194,-0.022962316048990454,0.626421627825066
2.889808001,0.5674410837430016,0.5536596029156212,-0.5441668414951737,0.004935479046413988,0.026633632612023082,0.6222219980738941
2.898808001,0.588663800757897,0.635120617443183,-0.6591079555537416,0.032036212735981236,0.05145518546762694,0.5983755402712694
2.907808001,0.5459983995901333,0.8108699287921246,-0.61938488607198,0.06900986840150491,0.06249459423429908,0.5487612488980534
2.917808001,0.4528985743416428,1.0792613860136602,-0.4390296117647259,0.10318832403922429,0.07365042664158371,0.4811707777926322
2.927808001,0.3314801501756917,1.3130940583074666,-0.25014361535985863,0.12636665347256076,0.09121746340210925,0.4063875775521062
2.936808001,0.22568466126757217,1.4473598425378464,-0.13908978516893689,0.14030257506612093,0.11392701128794933,0.3356802421152236
2.945808001,0.10541858785083807,1.5014601909983103,-0.09051959287297123,0.1530330176592744,0.14136983322574329,0.26671538352940116
2.955808001,-0.04206650354683816,1.490795197659939,-0.08439016348073326,0.17087918579617814,0.172932323254594,0.1988790029685791
2.964808001,-0.1871334728520257,1.4400282646987588,-0.07039318359701496,0.19094318279074918,0.198472914095134,0.15185023144476004
2.974808001,-0.3199055575811756,1.4039257021982898,-0.00477234171211921,0.2146859409015218,0.21894704271639256,0.12076823050324256
2.984808001,-0.4250196946104126,1.412368961785334,0.11713370118946853,0.23398106645581224,0.22962647286419524,0.10949346165479928
2.993808001,-0.5169479558502021,1.4181471685298044,0.2621781381359399,0.24477802230992382,0.23113502135677277,0.11648621286679663
3.002808001,-0.621375811107746,1.4348719801372507,0.414366357598827,0.2485701458329947,0.22392360704795805,0.12802894557720462
3.011808001,-0.715337746291626,1.4759179653125911,0.5678041425631705,0.25348081044034476,0.2077591282632717,0.13091379600060626
3.021808001,-0.785660319978088,1.5281724227015148,0.7100837858700328,0.2687822381840059,0.18088865515337935,0.12284404334067558
3.030808001,-0.8266171554863591,1.5955975234680697,0.8467242719581727,0.28776214852089504,0.1502665855283623,0.10634367833339434
3.040808001,-0.837770806944799,1.7350991488768357,1.075109151950755,0.3037598858978231,0.11580943879965444,0.0773747922057768
3.049808001,-0.8051563877278796,1.8790682452010166,1.3305469993793362,0.30671754003849644,0.08776285542604122,0.05398779762751243
3.059808001,-0.7528101648865535,1.9741287929330849,1.5888854123481755,0.292887832723941,0.06552536819138415,0.04128625657618243
3.069808001,-0.7037575229791279,1.9909653798305378,1.7922993571421457,0.2644805359256426,0.052531439801776145,0.02765512855241452
3.078808001,-0.666870779494281,1.9373367029395479,1.892720880474049,0.2351466056022675,0.04519314901852296,0.0065336976635424916
3.087808001,-0.6694667125228062,1.8257109042460755,1.8894311212777049,0.20994057212818276,0.038638969856863076,-0.022027894319023047
3.097808001,-0.7292640967141737,1.7207658745931864,1.8272733746796754,0.19729321476666029,0.028730394711562645,-0.041658257893975856
3.106808001,-0.7420722230848371,1.6826159418276618,1.731617467445889,0.20074726881283758,0.014594319692726574,-0.03695417366119431
3.116808001,-0.5954416025308058,1.6731744002749107,1.581806403961282,0.21463268747088232,-0.004552246509226942,-0.018324419281390662
3.125808001,-0.4166183460062636,1.7534521890333783,1.5311740554213498,0.22055869020728888,-0.017621498610155394,-0.004115108734602326
3.135808001,-0.24852093486915489,1.877057718406562,1.5887863065975845,0.2075706557654029,-0.024307795084507214,-0.015983976313976536
3.144808001,-0.07012337903161625,1.982742743243138,1.5976203074622213,0.18281035534159681,-0.026665373903994302,-0.04494592820568464
3.154808001,0.0856080434668062,2.021231708357052,1.466482574953962,0.15603946847070438,-0.02949222660432619,-0.08389774039248035
3.163808001,0.17510872360436738,1.9931090272161165,1.3046294160625975,0.13138223225784332,-0.029408747215430832,-0.12791568611855822
3.173808001,0.18001458961418892,1.936974316762742,1.2032835583543473,0.09815004595231448,-0.02313232245662824,-0.1735502267512517
3.182808001,0.15255754809522598,1.9067934143100667,1.0864907453574646,0.06621174043701163,-0.012623450168851452,-0.1946621713575707
3.191808001,0.21245949754111718,1.896018602666486,0.8205126829493199,0.03681770021171391,0.001304238529719529,-0.21033215392182752
3.201808001,0.34825736457577516,1.879762221141011,0.43765463840693125,0.011358210291848945,0.019795233419399347,-0.23295927688664944
3.210808001,0.4414237362270482,1.8495673317897188,0.08119190087251145,-0.003294329652555635,0.035530197413051995,-0.2516940796769619
3.220808001,0.5041421497794688,1.8217346571574913,-0.2588595551655112,-0.008715562434343738,0.04893441655358436,-0.2674172131671939
3.229808001,0.560728150006301,1.8439162804309583,-0.469822386513441,-0.00886703072888006,0.05960139848852904,-0.27704700152062695
3.239808001,0.6089518416639677,1.8743398574729628,-0.5896951033932509,-0.009057495213990272,0.0728227440828965,-0.28059326372796656
3.249808001,0.6495299443181292,1.8779909854336998,-0.6685432546502554,-0.01527540656589203,0.08911839468551447,-0.28205996924187504
3.258808001,0.6687610407730035,1.8238036596466634,-0.7590598844882093,-0.03282030033905101,0.11097965607236826,-0.27361296341420827
3.267808001,0.6694126507281726,1.6437508777188183,-0.8869375140585121,-0.06101722303149983,0.14032090438853784,-0.23306126254126128
3.277808001,0.623667076254717,1.4053656652860793,-1.0432899901295183,-0.09347145381745177,0.17226214976051063,-0.15510403075147772
